OrderID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Revenue
O11950,C1275,2025-05-11,Apparel,Sunglasses,5,939.56,0,4697.8
O11951,C1183,2025-12-18,Furniture,Bed Frame,1,8813.05,0,8813.05
O11952,C1110,2025-01-29,Home & Kitchen,Air Fryer,1,10844.85,0,10844.85
O11953,C1075,2025-05-10,Furniture,Bookshelf,9,5114.81,0.15,39128.3
O11954,C1257,2025-11-21,Furniture,Bookshelf,2,11334.0,0.1,20401.2
O11955,C1238,2025-06-19,Furniture,Bed Frame,3,20066.73,0.1,54180.17
O11956,C1271,2025-06-27,Apparel,Sunglasses,3,5495.81,0.1,14838.69
O11957,C1256,2025-08-11,Furniture,Office Chair,1,15192.53,0,15192.53
O11958,C1058,2025-12-31,Apparel,Running Shoes,8,2573.59,0,20588.72
O11959,C1009,2025-12-11,Furniture,Study Table,4,11567.59,0,46270.36
O11960,C1124,2025-11-25,Furniture,Bed Frame,3,5466.98,0,16400.94
O11961,C1135,2025-06-23,Home & Kitchen,Mixer Grinder,2,2618.78,0.1,4713.8
O11962,C1304,2024-04-23,Stationery,Pen Pack,11,866.44,0,9530.84
O11963,C1072,2025-10-05,Furniture,Office Chair,4,12653.76,0.05,48084.29
O11964,C1152,2025-04-11,Stationery,Pen Pack,2,1096.43,0.05,2083.22
O11965,C1419,2025-07-23,Electronics,Bluetooth Speaker,6,6339.82,0.05,36136.97
O11966,C1214,2025-08-04,Furniture,Bed Frame,3,21394.43,0.15,54555.8
O11967,C1380,2025-10-19,Electronics,Wireless Earbuds,1,7112.5,0,7112.5
O11968,C1232,2025-07-15,Furniture,Bookshelf,1,6805.5,0,6805.5
O11969,C1006,2025-09-27,Apparel,Sunglasses,7,3406.36,0,23844.52
O11970,C1306,2025-04-21,Stationery,Planner,2,292.29,0.15,496.89
O11971,C1197,2025-07-30,Electronics,Power Bank,3,4504.73,0,13514.19
O11972,C1083,2025-08-02,Stationery,Desk Organiser,6,170.03,0.05,969.17
O11973,C1186,2025-10-11,Stationery,Notebook Set,3,801.9,0.1,2165.13
O11974,C1177,2025-11-29,Electronics,Wireless Earbuds,3,7163.22,0.05,20415.18
O11975,C1232,2025-04-22,Apparel,Sunglasses,3,2647.98,0,7943.94
O11976,C1411,2025-11-05,Stationery,Desk Organiser,2,599.94,0,1199.88
O11977,C1406,2025-06-07,Stationery,Notebook Set,11,903.52,0,9938.72
O11978,C1400,2025-06-28,Stationery,Desk Organiser,2,572.08,0.15,972.54
O11979,C1046,2025-07-05,Furniture,Bed Frame,3,20755.88,0.1,56040.88
O11980,C1354,2024-11-03,Electronics,Wireless Earbuds,4,6736.09,0,26944.36
O11981,C1049,2025-09-17,Apparel,Jacket,3,4901.16,0,14703.48
O11982,C1411,2024-05-21,Home & Kitchen,Water Purifier,2,6981.87,0.1,12567.37
O11983,C1141,2025-08-18,Apparel,Backpack,2,3151.49,0,6302.98
O11984,C1282,2024-03-31,Electronics,Smart Watch,8,6411.03,0.05,48723.83
O11985,C1019,2025-12-23,Home & Kitchen,Water Purifier,2,7804.58,0,15609.16
O11986,C1402,2025-03-11,Apparel,Sunglasses,3,5302.07,0,15906.21
O11987,C1122,2024-05-31,Home & Kitchen,Vacuum Cleaner,6,13962.69,0,83776.14
O11988,C1399,2025-08-02,Stationery,Pen Pack,6,324.35,0,1946.1
O11989,C1139,2025-03-20,Furniture,Office Chair,3,21243.73,0,63731.19
O11990,C1349,2025-09-03,Apparel,Jacket,1,2800.79,0.15,2380.67
O11991,C1098,2025-12-25,Home & Kitchen,Water Purifier,3,2621.65,0,7864.95
O11992,C1277,2025-07-17,Apparel,Running Shoes,13,3725.92,0.15,41171.42
O11993,C1144,2025-08-19,Electronics,Power Bank,6,1906.89,0,11441.34
O11994,C1100,2025-10-11,Home & Kitchen,Mixer Grinder,2,5341.81,0.05,10149.44
O11995,C1034,2025-11-30,Stationery,Pen Pack,4,544.12,0,2176.48
O11996,C1324,2025-07-06,Stationery,Notebook Set,11,529.14,0,5820.54
O11997,C1214,2025-04-02,Stationery,Planner,1,1182.3,0,1182.3
O11998,C1120,2024-12-16,Home & Kitchen,Water Purifier,2,5676.42,0.15,9649.91
O11999,C1331,2025-11-10,Home & Kitchen,Mixer Grinder,1,7771.49,0,7771.49
O12000,C1019,2024-09-04,Electronics,Smart Watch,1,6728.67,0,6728.67
O12001,C1221,2025-01-21,Home & Kitchen,Water Purifier,4,5120.04,0.1,18432.14
O12002,C1227,2025-06-27,Furniture,Study Table,4,11757.91,0,47031.64
O12003,C1397,2025-05-01,Stationery,Pen Pack,2,825.28,0.15,1402.98
O12004,C1187,2025-06-26,Stationery,Pen Pack,2,790.01,0,1580.02
O12005,C1005,2024-06-02,Apparel,Jacket,2,3997.27,0,7994.54
O12006,C1280,2024-06-27,Home & Kitchen,Vacuum Cleaner,3,10879.85,0,32639.55
O12007,C1302,2025-05-17,Home & Kitchen,Mixer Grinder,1,4095.28,0,4095.28
O12008,C1114,2025-01-06,Apparel,Backpack,1,2466.21,0.15,2096.28
O12009,C1160,2025-10-14,Home & Kitchen,Vacuum Cleaner,11,7026.84,0.1,69565.72
O12010,C1022,2025-08-07,Stationery,Desk Organiser,2,884.9,0,1769.8
O12011,C1368,2025-10-15,Electronics,Wireless Earbuds,10,7729.71,0.1,69567.39
O12012,C1194,2024-10-12,Electronics,Wireless Earbuds,3,1845.1,0,5535.3
O12013,C1343,2025-03-12,Stationery,Planner,1,246.52,0,246.52
O12014,C1150,2025-03-13,Stationery,Desk Organiser,2,818.01,0,1636.02
O12015,C1389,2025-01-27,Apparel,Backpack,2,2702.86,0,5405.72
O12016,C1326,2025-05-22,Electronics,Wireless Earbuds,1,8434.66,0,8434.66
O12017,C1065,2025-09-06,Furniture,Study Table,2,16506.92,0.1,29712.46
O12018,C1259,2025-12-22,Home & Kitchen,Water Purifier,1,5716.94,0,5716.94
O12019,C1098,2025-06-20,Electronics,Bluetooth Speaker,10,1982.12,0.1,17839.08
O12020,C1068,2025-03-29,Electronics,Smart Watch,5,7113.94,0,35569.7
O12021,C1242,2025-12-31,Stationery,Desk Organiser,2,1041.7,0,2083.4
O12022,C1151,2024-08-31,Furniture,Bed Frame,12,12396.56,0,148758.72
O12023,C1385,2025-12-31,Home & Kitchen,Mixer Grinder,3,2818.07,0,8454.21
O12024,C1091,2025-03-31,Apparel,Jacket,2,1792.11,0.15,3046.59
O12025,C1129,2024-11-03,Stationery,Planner,3,933.4,0.1,2520.18
O12026,C1043,2025-10-19,Stationery,Planner,2,493.75,0.15,839.38
O12027,C1063,2025-05-30,Stationery,Pen Pack,7,657.61,0.15,3912.78
O12028,C1337,2025-02-26,Apparel,Backpack,1,2748.88,0.1,2473.99
O12029,C1181,2025-10-06,Apparel,Running Shoes,5,6146.9,0,30734.5
O12030,C1003,2024-10-01,Apparel,Running Shoes,2,6345.01,0,12690.02
O12031,C1293,2025-12-06,Electronics,Wireless Earbuds,3,3202.59,0.05,9127.38
O12032,C1100,2025-09-09,Stationery,Desk Organiser,4,723.73,0.15,2460.68
O12033,C1292,2025-06-02,Home & Kitchen,Mixer Grinder,2,5109.36,0,10218.72
O12034,C1307,2025-01-13,Apparel,Jacket,2,1683.79,0,3367.58
O12035,C1380,2025-10-15,Apparel,Sunglasses,4,3611.75,0,14447.0
O12036,C1097,2025-09-16,Stationery,Desk Organiser,1,433.11,0,433.11
O12037,C1403,2024-08-17,Apparel,Sunglasses,4,1878.29,0.1,6761.84
O12038,C1190,2025-09-28,Stationery,Desk Organiser,3,665.52,0.15,1697.08
O12039,C1189,2025-06-28,Apparel,Running Shoes,3,1176.25,0.1,3175.88
O12040,C1221,2024-12-24,Electronics,Bluetooth Speaker,2,6196.23,0,12392.46
O12041,C1189,2025-11-16,Electronics,Bluetooth Speaker,1,2681.57,0,2681.57
O12042,C1367,2025-05-24,Furniture,Office Chair,3,13922.16,0,41766.48
O12043,C1259,2025-04-10,Apparel,Running Shoes,2,3604.72,0.15,6128.02
O12044,C1116,2025-03-24,Stationery,Pen Pack,1,757.1,0.15,643.53
O12045,C1410,2025-02-24,Home & Kitchen,Mixer Grinder,3,10749.51,0.05,30636.1
O12046,C1261,2024-05-10,Apparel,Backpack,9,5025.08,0.05,42964.43
O12047,C1118,2024-12-01,Apparel,Jacket,2,5179.74,0,10359.48
O12048,C1384,2025-06-02,Home & Kitchen,Mixer Grinder,5,13925.84,0.05,66147.74
O12049,C1032,2025-06-30,Furniture,Study Table,8,22427.25,0.15,152505.3
O12050,C1301,2025-08-06,Stationery,Desk Organiser,2,447.78,0,895.56
O12051,C1332,2025-02-22,Home & Kitchen,Water Purifier,3,4407.43,0.15,11238.95
O12052,C1028,2025-06-18,Home & Kitchen,Air Fryer,3,6786.16,0,20358.48
O12053,C1133,2025-06-17,Stationery,Pen Pack,10,911.27,0.15,7745.8
O12054,C1064,2025-08-01,Home & Kitchen,Water Purifier,1,4879.33,0.15,4147.43
O12055,C1312,2025-12-19,Home & Kitchen,Air Fryer,2,8650.2,0,17300.4
O12056,C1110,2024-10-23,Home & Kitchen,Air Fryer,1,2705.22,0,2705.22
O12057,C1048,2025-12-21,Home & Kitchen,Vacuum Cleaner,2,8245.84,0,16491.68
O12058,C1027,2025-11-21,Home & Kitchen,Water Purifier,3,6635.84,0.15,16921.39
O12059,C1404,2025-09-27,Stationery,Planner,1,815.61,0.1,734.05
O12060,C1131,2025-04-29,Furniture,Office Chair,11,9578.15,0.05,100091.67
O12061,C1255,2025-03-24,Furniture,Study Table,2,19335.11,0.1,34803.2
O12062,C1209,2025-08-22,Apparel,Backpack,2,3808.0,0,7616.0
O12063,C1249,2025-01-20,Electronics,Smart Watch,4,5146.97,0.05,19558.49
O12064,C1187,2025-09-04,Furniture,Bookshelf,4,21357.77,0,85431.08
O12065,C1225,2025-07-18,Furniture,Bookshelf,1,25261.9,0.15,21472.62
O12066,C1194,2024-08-31,Apparel,Running Shoes,4,5489.66,0.15,18664.84
O12067,C1388,2024-12-01,Stationery,Pen Pack,8,256.23,0,2049.84
O12068,C1395,2025-04-20,Stationery,Pen Pack,5,902.8,0.05,4288.3
O12069,C1192,2025-05-14,Stationery,Notebook Set,3,588.87,0,1766.61
O12070,C1015,2025-06-03,Apparel,Backpack,3,4389.99,0,13169.97
O12071,C1107,2025-05-23,Home & Kitchen,Air Fryer,2,3314.69,0.05,6297.91
O12072,C1226,2025-05-03,Home & Kitchen,Vacuum Cleaner,1,11611.55,0.15,9869.82
O12073,C1037,2025-12-28,Furniture,Bookshelf,3,8027.78,0.05,22879.17
O12074,C1202,2025-06-25,Electronics,Bluetooth Speaker,4,7378.94,0.15,25088.4
O12075,C1394,2025-06-14,Furniture,Study Table,3,24917.02,0.15,63538.4
O12076,C1021,2025-02-25,Home & Kitchen,Water Purifier,2,4891.18,0.1,8804.12
O12077,C1188,2025-04-14,Apparel,Sunglasses,3,6429.06,0,19287.18
O12078,C1354,2025-02-19,Stationery,Pen Pack,6,786.4,0,4718.4
O12079,C1302,2025-12-31,Furniture,Bookshelf,1,11415.8,0,11415.8
O12080,C1322,2025-10-19,Stationery,Planner,1,497.68,0.05,472.8
O12081,C1355,2025-11-26,Apparel,Backpack,2,4561.29,0,9122.58
O12082,C1145,2024-12-27,Home & Kitchen,Water Purifier,2,7940.46,0.15,13498.78
O12083,C1174,2025-01-27,Home & Kitchen,Mixer Grinder,2,6040.06,0.05,11476.11
O12084,C1378,2025-05-26,Furniture,Office Chair,7,13596.26,0.15,80897.75
O12085,C1376,2025-03-29,Home & Kitchen,Water Purifier,10,11219.17,0.05,106582.11
O12086,C1273,2025-06-23,Home & Kitchen,Vacuum Cleaner,2,4649.86,0.15,7904.76
O12087,C1320,2025-01-20,Stationery,Notebook Set,5,938.21,0.15,3987.39
O12088,C1270,2025-09-16,Apparel,Backpack,3,5433.95,0.1,14671.66
O12089,C1227,2025-12-30,Stationery,Desk Organiser,6,684.35,0.05,3900.8
O12090,C1120,2025-07-11,Stationery,Notebook Set,9,1036.29,0.05,8860.28
O12091,C1157,2025-06-02,Stationery,Desk Organiser,10,650.95,0.15,5533.07
O12092,C1330,2025-12-01,Stationery,Desk Organiser,1,260.97,0,260.97
O12093,C1056,2025-09-17,Stationery,Desk Organiser,1,353.43,0,353.43
O12094,C1344,2025-06-06,Furniture,Bookshelf,7,11947.85,0.05,79453.2
O12095,C1047,2025-04-22,Electronics,Bluetooth Speaker,1,2979.01,0,2979.01
O12096,C1124,2025-03-29,Electronics,Bluetooth Speaker,7,2963.21,0,20742.47
O12097,C1183,2025-09-03,Furniture,Bookshelf,3,15324.7,0.1,41376.69
O12098,C1165,2025-10-03,Home & Kitchen,Water Purifier,2,5414.93,0,10829.86
O12099,C1120,2025-09-01,Furniture,Study Table,4,8058.81,0,32235.24
O12100,C1279,2025-09-15,Furniture,Bed Frame,8,7532.84,0.15,51223.31
O12101,C1221,2025-09-05,Stationery,Planner,4,714.36,0.05,2714.57
O12102,C1024,2025-02-03,Home & Kitchen,Water Purifier,3,7997.26,0.05,22792.19
O12103,C1143,2025-05-15,Apparel,Sunglasses,3,5838.07,0,17514.21
O12104,C1310,2024-10-10,Furniture,Study Table,4,7005.02,0,28020.08
O12105,C1417,2025-06-30,Stationery,Desk Organiser,2,1084.8,0,2169.6
O12106,C1045,2024-10-21,Electronics,Bluetooth Speaker,13,2537.94,0.15,28044.24
O12107,C1195,2025-05-24,Furniture,Bookshelf,1,23008.85,0,23008.85
O12108,C1312,2025-04-05,Apparel,Sunglasses,1,5369.49,0,5369.49
O12109,C1385,2025-12-16,Stationery,Pen Pack,2,243.24,0.15,413.51
O12110,C1289,2025-10-22,Stationery,Notebook Set,3,383.34,0,1150.02
O12111,C1213,2025-11-04,Home & Kitchen,Mixer Grinder,10,5259.12,0,52591.2
O12112,C1156,2025-04-16,Stationery,Pen Pack,8,917.52,0,7340.16
O12113,C1103,2025-10-17,Furniture,Bed Frame,3,17371.7,0.1,46903.59
O12114,C1414,2025-04-23,Stationery,Notebook Set,1,1161.13,0,1161.13
O12115,C1043,2024-06-05,Stationery,Planner,1,1088.03,0,1088.03
O12116,C1172,2025-10-01,Home & Kitchen,Air Fryer,3,2753.92,0.15,7022.5
O12117,C1349,2025-10-28,Stationery,Notebook Set,2,680.12,0,1360.24
O12118,C1347,2025-11-06,Furniture,Office Chair,6,7863.32,0.1,42461.93
O12119,C1195,2025-03-12,Furniture,Office Chair,3,14887.73,0.05,42430.03
O12120,C1239,2024-10-18,Electronics,Power Bank,2,3247.09,0.15,5520.05
O12121,C1214,2025-08-18,Apparel,Running Shoes,2,2282.23,0,4564.46
O12122,C1078,2025-07-25,Home & Kitchen,Air Fryer,2,4079.32,0.05,7750.71
O12123,C1086,2025-08-22,Furniture,Bookshelf,7,21935.25,0.1,138192.08
O12124,C1239,2025-12-20,Stationery,Desk Organiser,2,1126.67,0.15,1915.34
O12125,C1001,2024-12-29,Apparel,Running Shoes,11,5638.67,0,62025.37
O12126,C1131,2025-02-27,Home & Kitchen,Water Purifier,7,13733.19,0.1,86519.1
O12127,C1261,2024-10-07,Furniture,Bookshelf,3,7283.94,0.05,20759.23
O12128,C1125,2024-09-19,Home & Kitchen,Air Fryer,2,8743.51,0.15,14863.97
O12129,C1121,2025-12-31,Apparel,Sunglasses,11,3327.59,0,36603.49
O12130,C1249,2025-10-10,Furniture,Bed Frame,13,5684.87,0.1,66512.98
O12131,C1360,2025-04-05,Home & Kitchen,Mixer Grinder,4,2903.95,0,11615.8
O12132,C1092,2025-08-19,Home & Kitchen,Water Purifier,1,3190.35,0.15,2711.8
O12133,C1324,2024-12-07,Electronics,Bluetooth Speaker,4,4548.58,0,18194.32
O12134,C1013,2025-08-23,Apparel,Running Shoes,2,1798.06,0,3596.12
O12135,C1227,2025-12-01,Furniture,Bookshelf,3,21393.84,0.15,54554.29
O12136,C1339,2025-12-14,Apparel,Sunglasses,4,5354.62,0.15,18205.71
O12137,C1159,2025-09-22,Electronics,Wireless Earbuds,4,2442.21,0.15,8303.51
O12138,C1067,2025-05-31,Home & Kitchen,Vacuum Cleaner,12,7227.06,0,86724.72
O12139,C1213,2025-11-24,Apparel,Sunglasses,9,2686.88,0,24181.92
O12140,C1280,2025-02-16,Electronics,Wireless Earbuds,1,7503.6,0,7503.6
O12141,C1090,2025-06-13,Stationery,Pen Pack,3,356.89,0,1070.67
O12142,C1038,2025-02-12,Stationery,Notebook Set,2,1113.19,0.15,1892.42
O12143,C1053,2025-12-01,Home & Kitchen,Water Purifier,6,5747.69,0,34486.14
O12144,C1220,2025-03-25,Furniture,Office Chair,4,25222.46,0,100889.84
O12145,C1378,2025-03-31,Home & Kitchen,Vacuum Cleaner,11,8234.7,0.1,81523.53
O12146,C1289,2025-07-13,Stationery,Desk Organiser,3,510.64,0.15,1302.13
O12147,C1365,2025-11-08,Home & Kitchen,Water Purifier,2,6802.94,0.1,12245.29
O12148,C1018,2025-08-06,Home & Kitchen,Vacuum Cleaner,2,2748.66,0.1,4947.59
O12149,C1057,2025-09-10,Home & Kitchen,Water Purifier,3,13420.2,0.05,38247.57
O12150,C1319,2025-11-14,Stationery,Planner,2,188.36,0,376.72
O12151,C1187,2025-06-30,Apparel,Running Shoes,3,5457.44,0.1,14735.09
O12152,C1156,2025-08-22,Apparel,Backpack,7,4817.54,0.05,32036.64
O12153,C1235,2025-08-24,Home & Kitchen,Air Fryer,2,10956.5,0.1,19721.7
O12154,C1396,2024-12-27,Stationery,Desk Organiser,2,934.58,0.1,1682.24
O12155,C1329,2025-07-10,Stationery,Desk Organiser,1,470.23,0.05,446.72
O12156,C1024,2024-06-27,Furniture,Study Table,2,10417.11,0,20834.22
O12157,C1237,2024-10-10,Home & Kitchen,Water Purifier,3,3927.38,0,11782.14
O12158,C1365,2025-11-07,Electronics,Wireless Earbuds,1,4915.64,0,4915.64
O12159,C1283,2025-11-01,Apparel,Running Shoes,1,1151.14,0,1151.14
O12160,C1321,2025-11-01,Apparel,Jacket,4,4415.88,0,17663.52
O12161,C1010,2025-06-21,Apparel,Running Shoes,5,6250.41,0.05,29689.45
O12162,C1157,2025-08-10,Home & Kitchen,Water Purifier,9,2679.06,0.1,21700.39
O12163,C1207,2025-02-28,Stationery,Planner,2,578.67,0,1157.34
O12164,C1258,2025-11-18,Apparel,Jacket,3,2591.45,0,7774.35
O12165,C1273,2025-11-16,Apparel,Jacket,3,5046.41,0.1,13625.31
O12166,C1399,2025-06-05,Home & Kitchen,Air Fryer,5,11086.6,0,55433.0
O12167,C1318,2025-05-12,Stationery,Desk Organiser,1,587.52,0,587.52
O12168,C1165,2025-08-25,Home & Kitchen,Water Purifier,12,2432.06,0.15,24807.01
O12169,C1096,2024-06-26,Apparel,Backpack,3,5558.08,0,16674.24
O12170,C1013,2025-01-12,Furniture,Bookshelf,3,5619.52,0,16858.56
O12171,C1337,2024-12-25,Apparel,Backpack,2,5873.46,0,11746.92
O12172,C1256,2025-11-15,Apparel,Running Shoes,2,5582.51,0.1,10048.52
O12173,C1339,2025-05-07,Home & Kitchen,Water Purifier,2,11321.95,0,22643.9
O12174,C1282,2025-02-08,Apparel,Running Shoes,5,4993.76,0.05,23720.36
O12175,C1173,2025-08-13,Apparel,Running Shoes,10,4677.92,0.05,44440.24
O12176,C1153,2025-09-24,Furniture,Study Table,1,4725.52,0,4725.52
O12177,C1132,2025-08-22,Furniture,Study Table,2,25085.82,0,50171.64
O12178,C1302,2025-12-17,Apparel,Jacket,2,5970.58,0,11941.16
O12179,C1253,2025-12-17,Electronics,Bluetooth Speaker,2,2605.81,0.05,4951.04
O12180,C1130,2024-11-10,Electronics,Smart Watch,3,8111.61,0,24334.83
O12181,C1248,2025-08-27,Stationery,Pen Pack,2,529.42,0,1058.84
O12182,C1413,2024-08-13,Apparel,Running Shoes,3,5619.37,0.15,14329.39
O12183,C1060,2025-10-05,Stationery,Planner,5,989.02,0.05,4697.85
O12184,C1136,2025-08-09,Apparel,Jacket,3,2222.65,0.1,6001.16
O12185,C1241,2025-03-19,Furniture,Study Table,1,5730.92,0.05,5444.37
O12186,C1325,2024-12-12,Home & Kitchen,Mixer Grinder,3,4124.71,0,12374.13
O12187,C1084,2024-12-17,Apparel,Backpack,3,6175.44,0,18526.32
O12188,C1157,2025-10-03,Electronics,Bluetooth Speaker,9,9114.12,0.15,69723.02
O12189,C1306,2025-09-06,Stationery,Planner,2,1095.14,0.1,1971.25
O12190,C1190,2025-08-13,Stationery,Notebook Set,1,559.28,0,559.28
O12191,C1003,2024-12-28,Stationery,Notebook Set,3,875.15,0.05,2494.18
O12192,C1347,2025-08-23,Stationery,Planner,7,1060.22,0,7421.54
O12193,C1002,2025-07-10,Home & Kitchen,Air Fryer,4,10484.97,0,41939.88
O12194,C1107,2025-10-08,Furniture,Office Chair,5,22797.6,0.15,96889.8
O12195,C1285,2025-04-14,Electronics,Power Bank,4,9121.98,0.1,32839.13
O12196,C1077,2025-09-08,Apparel,Backpack,2,6038.54,0.15,10265.52
O12197,C1053,2025-08-16,Apparel,Running Shoes,5,3875.73,0.05,18409.72
O12198,C1158,2025-04-07,Stationery,Desk Organiser,5,686.76,0,3433.8
O12199,C1406,2025-05-13,Stationery,Desk Organiser,9,679.72,0,6117.48
O12200,C1002,2025-11-08,Home & Kitchen,Mixer Grinder,3,11562.88,0,34688.64
O12201,C1108,2025-12-20,Stationery,Notebook Set,4,485.55,0.15,1650.87
O12202,C1321,2024-05-04,Home & Kitchen,Mixer Grinder,5,12080.83,0.05,57383.94
O12203,C1100,2025-08-13,Electronics,Power Bank,4,5052.74,0,20210.96
O12204,C1213,2025-07-15,Apparel,Running Shoes,5,1475.17,0.05,7007.06
O12205,C1395,2025-08-28,Electronics,Smart Watch,2,8091.8,0,16183.6
O12206,C1089,2024-08-02,Apparel,Running Shoes,7,4094.89,0.05,27231.02
O12207,C1121,2025-09-25,Apparel,Backpack,6,5919.87,0.1,31967.3
O12208,C1079,2025-12-04,Stationery,Planner,6,204.38,0,1226.28
O12209,C1416,2025-01-14,Stationery,Pen Pack,10,621.58,0,6215.8
O12210,C1096,2024-09-09,Apparel,Sunglasses,12,2196.06,0,26352.72
O12211,C1377,2024-08-29,Electronics,Power Bank,1,5465.28,0.15,4645.49
O12212,C1396,2025-07-29,Electronics,Power Bank,3,4164.13,0,12492.39
O12213,C1198,2024-09-03,Home & Kitchen,Mixer Grinder,2,2634.06,0,5268.12
O12214,C1026,2025-04-19,Electronics,Smart Watch,3,1984.99,0,5954.97
O12215,C1070,2025-06-22,Furniture,Bed Frame,3,7370.19,0,22110.57
O12216,C1102,2024-07-30,Stationery,Desk Organiser,3,309.81,0.1,836.49
O12217,C1372,2025-10-07,Stationery,Pen Pack,4,918.98,0.1,3308.33
O12218,C1055,2025-04-09,Electronics,Power Bank,2,8053.25,0,16106.5
O12219,C1323,2024-08-10,Stationery,Notebook Set,3,493.39,0.05,1406.16
O12220,C1159,2025-09-06,Furniture,Office Chair,2,7856.26,0.1,14141.27
O12221,C1347,2025-09-05,Electronics,Smart Watch,4,5009.79,0,20039.16
O12222,C1057,2025-02-09,Apparel,Backpack,3,6158.17,0,18474.51
O12223,C1088,2025-06-13,Apparel,Backpack,3,3380.82,0,10142.46
O12224,C1209,2025-07-10,Stationery,Planner,2,565.02,0.1,1017.04
O12225,C1399,2025-06-10,Apparel,Sunglasses,4,2200.26,0,8801.04
O12226,C1142,2025-05-25,Apparel,Jacket,2,6263.26,0,12526.52
O12227,C1392,2024-06-05,Stationery,Notebook Set,5,414.19,0,2070.95
O12228,C1281,2025-07-28,Stationery,Desk Organiser,1,1185.39,0.1,1066.85
O12229,C1136,2025-12-18,Apparel,Backpack,1,5554.78,0.1,4999.3
O12230,C1309,2025-12-24,Stationery,Planner,11,1016.17,0.15,9501.19
O12231,C1340,2024-08-15,Electronics,Power Bank,2,4986.45,0,9972.9
O12232,C1081,2025-03-03,Electronics,Smart Watch,1,8722.65,0.1,7850.39
O12233,C1023,2025-11-26,Furniture,Study Table,4,16856.55,0,67426.2
O12234,C1189,2025-06-03,Furniture,Study Table,3,25854.52,0.15,65929.03
O12235,C1059,2025-03-11,Home & Kitchen,Vacuum Cleaner,12,9257.32,0,111087.84
O12236,C1346,2024-07-01,Electronics,Bluetooth Speaker,3,8770.56,0.1,23680.51
O12237,C1417,2025-05-09,Stationery,Pen Pack,1,946.21,0,946.21
O12238,C1224,2024-12-20,Electronics,Wireless Earbuds,1,3140.94,0.1,2826.85
O12239,C1021,2025-01-09,Apparel,Running Shoes,3,5235.84,0,15707.52
O12240,C1127,2025-07-25,Apparel,Backpack,1,4079.12,0.15,3467.25
O12241,C1042,2025-10-18,Stationery,Notebook Set,4,163.19,0,652.76
O12242,C1207,2025-01-01,Apparel,Jacket,9,5765.07,0,51885.63
O12243,C1407,2024-09-05,Electronics,Smart Watch,2,7566.42,0.1,13619.56
O12244,C1111,2025-09-19,Apparel,Running Shoes,3,5164.54,0.1,13944.26
O12245,C1187,2025-07-18,Home & Kitchen,Mixer Grinder,2,10293.98,0.15,17499.77
O12246,C1079,2024-12-10,Furniture,Bookshelf,3,7504.56,0,22513.68
O12247,C1096,2025-05-21,Furniture,Office Chair,11,23129.1,0.1,228978.09
O12248,C1180,2025-11-12,Furniture,Study Table,5,4619.61,0,23098.05
O12249,C1355,2025-04-02,Electronics,Smart Watch,1,3857.07,0.15,3278.51
O12250,C1328,2025-10-24,Furniture,Bed Frame,6,15253.42,0,91520.52
O12251,C1003,2025-11-15,Stationery,Pen Pack,3,296.35,0.15,755.69
O12252,C1152,2025-03-06,Stationery,Desk Organiser,1,1121.68,0.1,1009.51
O12253,C1027,2025-08-21,Home & Kitchen,Air Fryer,2,8081.02,0.05,15353.94
O12254,C1398,2025-01-05,Home & Kitchen,Mixer Grinder,2,4243.59,0,8487.18
O12255,C1250,2024-11-10,Furniture,Bed Frame,4,8466.64,0,33866.56
O12256,C1312,2025-10-11,Stationery,Planner,1,185.39,0.1,166.85
O12257,C1151,2025-01-24,Furniture,Study Table,8,14571.72,0,116573.76
O12258,C1233,2025-08-29,Apparel,Jacket,6,2486.14,0.1,13425.16
O12259,C1390,2025-11-14,Furniture,Bed Frame,2,8210.75,0,16421.5
O12260,C1013,2025-01-05,Furniture,Bed Frame,2,9189.11,0.15,15621.49
O12261,C1287,2025-06-27,Stationery,Pen Pack,2,233.81,0,467.62
O12262,C1009,2025-09-05,Furniture,Bed Frame,7,17630.54,0.1,111072.4
O12263,C1390,2025-10-29,Electronics,Bluetooth Speaker,1,3461.05,0,3461.05
O12264,C1240,2025-04-18,Home & Kitchen,Air Fryer,2,8400.06,0,16800.12
O12265,C1119,2025-10-19,Apparel,Jacket,11,1144.22,0,12586.42
O12266,C1033,2025-07-01,Furniture,Bed Frame,1,16820.95,0.05,15979.9
O12267,C1384,2025-03-30,Electronics,Power Bank,4,8653.05,0,34612.2
O12268,C1167,2025-04-25,Home & Kitchen,Mixer Grinder,2,6061.67,0.05,11517.17
O12269,C1076,2025-04-28,Electronics,Bluetooth Speaker,2,8691.81,0,17383.62
O12270,C1372,2025-06-09,Stationery,Planner,3,874.7,0,2624.1
O12271,C1336,2025-05-27,Home & Kitchen,Water Purifier,12,8306.17,0,99674.04
O12272,C1052,2024-10-11,Home & Kitchen,Air Fryer,10,10368.05,0.1,93312.45
O12273,C1338,2025-07-02,Electronics,Bluetooth Speaker,3,5291.53,0.1,14287.13
O12274,C1406,2025-07-02,Furniture,Bed Frame,5,20976.22,0.1,94392.99
O12275,C1141,2024-10-19,Apparel,Backpack,4,1320.32,0.1,4753.15
O12276,C1069,2025-01-26,Stationery,Desk Organiser,3,711.36,0.1,1920.67
